country,frequency_of_observation,measure,unit_of_measure,age,age,sex,sex,socio_econ_status,death_cause,calc_methodology,calculation_methodology,gestation_threshold,year,avoidable_mortality
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2015,298.0
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2014,289.4
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2013,294.7
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2012,291.4
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2011,290.3
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2010,294.4
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2009,294.9
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2008,299.3
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2007,313.5
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2006,309.7
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2005,314.0
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2004,320.4
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2003,337.5
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2002,335.5
Argentina,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2001,338.7
Argentina,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2018,26845.0
Argentina,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2017,26923.0
Argentina,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2016,28194.0
Argentina,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2015,26203.5
Argentina,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2014,25149.5
Argentina,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2013,25119.5
Argentina,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2012,24072.0
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2006,268.9
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2005,265.2
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2003,516.6
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2002,519.5
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2001,522.6
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2014,476.8
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2013,484.2
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2012,485.7
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2011,494.1
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2010,495.6
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2009,496.0
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2008,499.0
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2007,498.7
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2006,505.0
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2005,502.3
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2004,517.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2017,347020.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2016,347107.5
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2015,337784.5
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2014,339304.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2013,336761.5
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2012,334009.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2011,329328.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2010,323400.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2009,317037.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2008,311461.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2007,303354.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2006,298576.5
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2005,291444.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2004,292232.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2003,286567.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2002,283607.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2001,277087.0
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2018,447.9
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2017,460.7
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2016,475.4
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2015,468.9
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2003,156.2
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2002,157.0
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2001,159.1
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2018,159.4
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2017,160.9
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2016,168.0
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2015,163.7
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2014,164.0
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2013,166.6
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2012,165.4
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2011,170.4
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2010,169.8
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2009,169.8
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2008,170.3
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2007,169.8
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2006,173.0
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2005,169.9
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2004,175.0
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2003,174.4
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2002,174.9
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2001,177.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2018,365955.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2017,370889.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2016,373558.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2015,361364.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2014,361369.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2013,357757.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2012,352612.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2011,348754.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2010,342381.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2009,336062.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2008,329721.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2007,322142.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2006,318275.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2005,310832.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2004,312393.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2003,307467.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2002,304633.0
Brazil,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2001,299375.0
Brazil,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2018,339828.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2018,121701.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2017,119672.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2016,121870.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2015,116277.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2014,113655.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2013,112915.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2012,109754.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2011,110411.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2010,107559.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2009,106005.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2008,103685.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2007,101568.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2006,101572.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2005,98475.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2004,99223.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2003,97750.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2002,96786.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2001,96751.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2018,231830.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2017,228600.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2016,230292.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2015,221577.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2014,215715.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2013,214876.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2012,209128.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2011,209473.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2010,204124.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2009,202183.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2008,197535.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2007,193128.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2006,192794.5
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2005,186956.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2004,188173.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2003,184800.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2002,183219.0
Brazil,Annual,Treatable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2001,183276.0
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2018,288.6
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2017,299.9
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2016,307.4
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2015,305.2
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2014,312.8
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2013,317.6
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2012,320.2
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2011,323.7
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2010,325.8
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2009,326.2
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2008,328.7
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2007,328.9
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2006,332.0
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2005,332.4
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2004,342.0
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2003,342.2
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2002,344.6
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2001,345.6
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2018,195.1
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2017,202.1
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2016,207.0
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2015,205.9
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2014,210.1
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2013,214.2
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2012,216.5
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2011,219.8
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2010,220.7
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2009,221.3
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2008,223.4
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2007,223.3
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2006,225.8
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2005,225.1
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2004,231.7
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2003,231.3
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2002,233.2
Brazil,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2001,234.3
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2018,141.3
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2017,143.0
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2016,147.9
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2015,145.7
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2014,145.4
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2013,148.3
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2012,147.7
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2011,151.5
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2010,151.1
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2009,152.0
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2008,152.4
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2007,152.2
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2006,154.8
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2005,152.3
Brazil,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2004,156.8
Brazil,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2004,273.0
