country,year,set_healtchare_capita_outcomes,base_period
Korea,2004,0.26,
Korea,2003,0.266,
Korea,2002,0.265,
Korea,2001,0.267,
Greece,2018,368.336,
Greece,2017,257.255,
Greece,2016,209.582,
Greece,2015,221.541,
Greece,2014,193.651,
Greece,2013,272.974,
Greece,2012,218.936,
Greece,2011,288.265,
Greece,2010,306.056,
Greece,2009,511.864,
Greece,2002,791.0,
France,2001,4107.764,2015.0
France,2005,8279.989,2015.0
France,2004,7965.58,2015.0
France,2003,7337.835,2015.0
France,2002,4489.432,2015.0
Malta,2018,0.412,2015.0
Malta,2017,0.068,2015.0
Malta,2018,0.152,
Malta,2017,0.008,
Czechia,2016,100.0,
Czechia,2015,100.0,
Czechia,2014,100.0,
Czechia,2013,100.0,
Czechia,2012,100.0,
Czechia,2011,100.0,
Czechia,2010,100.0,
Czechia,2009,100.0,
Czechia,2008,100.0,
Sweden,2018,0.588,
Sweden,2017,0.542,
Sweden,2016,0.544,
Sweden,2015,0.555,
Sweden,2014,0.551,
Sweden,2013,0.542,
Sweden,2012,0.548,
Sweden,2011,0.572,
Sweden,2010,0.526,
Sweden,2009,0.49,
Sweden,2008,0.466,
Sweden,2007,0.418,
Sweden,2006,0.394,
Sweden,2005,0.407,
Sweden,2004,0.422,
Sweden,2003,0.445,
Sweden,2002,0.48,
Sweden,2001,0.439,
Korea,2018,0.32,
Korea,2017,0.278,
Korea,2016,0.253,
Korea,2015,0.267,
Korea,2014,0.256,
Korea,2013,0.274,
Korea,2012,0.278,
Czechia,2007,734.338,
Czechia,2006,574.521,
Czechia,2005,995.767,
Czechia,2004,184.602,
Czechia,2003,714.679,
Slovenia,2007,0.007,
Slovenia,2006,0.01,
Slovenia,2005,0.015,
Slovenia,2004,0.009,
Slovenia,2003,0.017,
Slovenia,2013,0.008,
Slovenia,2011,0.009,
Slovenia,2010,0.013,
Slovenia,2009,0.022,
Lithuania,2005,0.22,2015.0
Spain,2005,390.007,
Spain,2004,299.887,
Spain,2003,320.313,
Spain,2018,187.856,
Spain,2017,186.343,
Spain,2016,149.903,
Spain,2015,166.394,
Spain,2014,153.638,
Spain,2013,124.994,
Spain,2012,162.133,
Spain,2011,218.441,
Spain,2010,345.3,
Spain,2009,437.959,
Spain,2008,460.124,
Spain,2007,442.613,
Canada,2006,0.028,
Canada,2005,0.027,
Canada,2004,0.028,
Canada,2003,0.033,
Canada,2018,0.069,
Canada,2016,0.07,
Canada,2015,0.078,
Canada,2014,0.053,
Canada,2013,0.058,
Canada,2012,0.083,
Canada,2011,0.048,
Canada,2010,0.073,
Canada,2009,0.05,
Canada,2008,0.047,
Spain,2018,1.449,
Spain,2017,0.932,
Spain,2016,0.935,
Spain,2012,1.189,
Spain,2011,11.436,
Spain,2010,16.825,
Spain,2009,23.501,
Spain,2008,27.15,
Spain,2007,18.131,
Spain,2006,2.634,
Spain,2005,7.897,
Spain,2004,4.995,
Spain,2003,6.435,
Portugal,2018,0.045,
Portugal,2017,0.032,
Czechia,2015,88.235,2015.0
Czechia,2014,25.999,2015.0
Czechia,2013,13.139,2015.0
Czechia,2012,32.386,2015.0
Czechia,2011,20.329,2015.0
Czechia,2010,192.387,2015.0
Slovak Republic,2005,100.0,
Slovak Republic,2007,100.0,
Portugal,2018,0.202,
Portugal,2017,0.196,
Portugal,2016,0.195,
Czechia,2006,100.0,
Czechia,2005,100.0,
Czechia,2004,100.0,
Czechia,2003,100.0,
Czechia,2018,100.0,
Czechia,2017,100.0,
Costa Rica,2015,17.307,
Costa Rica,2013,59.446,
Costa Rica,2011,0.175,
Costa Rica,2018,780.04,
Costa Rica,2017,1295.413,
Portugal,2018,0.131,
Portugal,2017,-0.006,
Israel,2017,1.0,2015.0
Israel,2015,1395.0,
Israel,2014,1091.0,
Israel,2013,1295.0,
Israel,2012,1149.0,
Israel,2011,1296.0,
Israel,2010,1202.0,
Israel,2009,1750.0,
Israel,2008,1066.0,
Israel,2018,1214.0,
Israel,2017,1316.0,
Latvia,2018,29.546,
Latvia,2017,43.301,
Costa Rica,2016,37.213,
Costa Rica,2015,53.53,
Costa Rica,2014,57.086,
Costa Rica,2013,67.268,
Costa Rica,2012,50.477,
Costa Rica,2011,35.446,
Costa Rica,2018,37.143,
Costa Rica,2016,28640.458,2015.0
Costa Rica,2015,34485.3,2015.0
Costa Rica,2014,31626.352,2015.0
Costa Rica,2013,51927.387,2015.0
Costa Rica,2012,17515.719,2015.0
Costa Rica,2011,12880.112,2015.0
Costa Rica,2018,30194.567,2015.0
Denmark,2017,7312.793,
Denmark,2016,7017.076,
Denmark,2015,6991.452,
Denmark,2014,6746.215,
Denmark,2013,4726.11,
Denmark,2012,6035.738,
Denmark,2011,5169.294,
Denmark,2010,4495.707,
Canada,2014,148.186,
Canada,2013,145.189,
Canada,2012,206.303,
Canada,2011,194.226,
Canada,2010,192.929,
Canada,2009,130.66,
Canada,2008,64.056,
Canada,2007,143.963,
Canada,2006,144.458,
Canada,2005,109.47,
Canada,2004,73.65,
Canada,2003,54.339,
Canada,2018,502.126,
Canada,2016,242.894,
Czechia,2018,203.189,
Czechia,2017,131.743,
Czechia,2016,83.188,
Czechia,2015,82.614,
Czechia,2014,71.313,
Czechia,2013,25.069,
Czechia,2012,80.483,
Czechia,2011,80.205,
Czechia,2010,85.84,
Czechia,2009,323.062,
Czechia,2008,183.776,
Sweden,2003,62.971,
United States,2018,54.395,
United States,2017,55.068,
United States,2016,57.316,
United States,2015,56.714,
United States,2014,55.602,
United States,2013,55.851,
United States,2012,56.292,
United States,2011,55.964,
United States,2010,54.576,
United States,2009,53.271,
United States,2008,53.148,
United States,2007,54.317,
United States,2006,54.646,
United States,2005,57.704,
United States,2004,57.893,
United States,2003,57.933,
United States,2002,57.905,
United States,2001,57.513,
United States,2006,58210.707,2015.0
United States,2005,58718.298,2015.0
United States,2004,55807.185,2015.0
United States,2003,53918.598,2015.0
United States,2002,51901.9,2015.0
United States,2001,46275.019,2015.0
United States,2018,70376.357,2015.0
United States,2017,69526.691,2015.0
United States,2016,67362.995,2015.0
United States,2015,66202.05,2015.0
United States,2014,63218.995,2015.0
United States,2013,66082.339,2015.0
United States,2012,66656.224,2015.0
United States,2011,64178.518,2015.0
United States,2010,60561.03,2015.0
United States,2009,59597.926,2015.0
United States,2008,65185.693,2015.0
Mexico,2006,34.206,
Mexico,2005,45.342,
Mexico,2004,63.174,
Mexico,2003,58.596,
Mexico,2018,55.938,
Mexico,2017,64.844,
Mexico,2016,36.588,
Mexico,2015,29.02,
Mexico,2014,24.857,
Mexico,2013,41.608,
Mexico,2012,36.852,
Mexico,2011,37.816,
Mexico,2010,40.334,
Mexico,2009,37.535,
Mexico,2008,47.325,
Ireland,2018,841.347,
Ireland,2017,676.991,
Ireland,2016,747.127,
Ireland,2015,665.917,
Ireland,2014,489.363,
Ireland,2013,504.515,
Ireland,2012,149.826,
Ireland,2011,368.126,
Portugal,2018,0.004,
Portugal,2017,0.003,
Sweden,2008,174.263,2015.0
Sweden,2007,185.21,2015.0
Sweden,2006,142.48,2015.0
Sweden,2005,130.46,2015.0
Sweden,2004,164.607,2015.0
Sweden,2003,105.6,2015.0
Sweden,2002,109.889,2015.0
Sweden,2001,99.888,2015.0
Sweden,2018,214.37,2015.0
Sweden,2017,230.299,2015.0
Sweden,2016,198.133,2015.0
Sweden,2015,206.0,2015.0
Sweden,2014,160.561,2015.0
Sweden,2013,162.163,2015.0
Sweden,2012,164.177,2015.0
Sweden,2011,173.528,2015.0
Sweden,2010,154.111,2015.0
Portugal,2018,0.026,
Portugal,2017,0.016,
Portugal,2016,0.018,
Portugal,2018,57.864,
Portugal,2017,63.641,
Latvia,2018,0.023,
Latvia,2017,0.02,
Costa Rica,2017,0.017,
Costa Rica,2016,0.019,
Costa Rica,2015,0.008,
Costa Rica,2014,0.008,
Costa Rica,2013,0.009,
Costa Rica,2012,0.007,
Costa Rica,2011,0.013,
Portugal,2018,0.205,
Portugal,2017,0.215,
Portugal,2016,0.21,
Finland,2007,3.854,2015.0
Finland,2006,5.851,2015.0
Finland,2005,1.742,2015.0
Finland,2004,2.637,2015.0
Finland,2003,2.791,2015.0
Finland,2002,1.719,2015.0
Finland,2001,2.819,2015.0
Finland,2018,3.205,2015.0
Finland,2017,9.656,2015.0
Finland,2016,13.828,2015.0
Finland,2015,12.372,2015.0
Finland,2014,12.448,2015.0
Finland,2013,3.062,2015.0
Finland,2012,4.03,2015.0
Finland,2011,3.438,2015.0
Finland,2010,6.425,2015.0
Finland,2009,7.336,2015.0
Sweden,2001,57.723,
Sweden,2018,40.709,
Sweden,2013,42.126,
Sweden,2012,36.343,
Sweden,2011,34.277,
Sweden,2010,47.708,
Sweden,2009,47.879,
Sweden,2008,48.141,
Sweden,2007,53.09,
Sweden,2006,58.662,
Sweden,2005,59.352,
Sweden,2004,62.859,
Sweden,2017,42.046,
Sweden,2016,45.137,
Sweden,2015,37.09,
Sweden,2014,38.021,
Korea,2009,0.147,
Korea,2007,100.0,
Korea,2006,100.0,
Korea,2005,100.0,
Korea,2004,100.0,
Korea,2003,100.0,
Korea,2002,100.0,
Korea,2001,100.0,
Korea,2018,100.0,
Korea,2017,100.0,
Korea,2016,100.0,
Korea,2015,100.0,
Korea,2014,100.0,
Korea,2013,100.0,
Korea,2012,100.0,
Korea,2011,100.0,
Korea,2010,100.0,
Korea,2009,100.0,
Korea,2001,485469.017,
Korea,2018,787864.216,
Korea,2017,714662.073,
Korea,2016,677939.261,
Korea,2015,606635.892,
Korea,2014,638972.451,
Korea,2013,639101.677,
Korea,2012,666589.306,
Korea,2011,646891.521,
Korea,2010,748455.439,
Korea,2009,714510.824,
Korea,2007,0.063,
Korea,2006,0.064,
Korea,2005,0.064,
Korea,2004,0.053,
Korea,2003,0.054,
Korea,2002,0.056,
Korea,2001,0.069,
Korea,2018,0.042,
Korea,2017,0.039,
Korea,2016,0.039,
Korea,2015,0.037,
Korea,2014,0.041,
Korea,2013,0.043,
Korea,2012,0.046,
Korea,2011,0.047,
Korea,2010,0.057,
Korea,2009,0.059,
Korea,2013,652315.561,2015.0
Korea,2012,687391.654,2015.0
Korea,2011,680206.134,2015.0
Korea,2010,815041.094,2015.0
Korea,2009,794934.198,2015.0
Korea,2008,810091.711,2015.0
Korea,2007,822979.302,2015.0
Korea,2002,591333.465,2015.0
Korea,2001,679715.293,2015.0
Korea,2018,752414.278,2015.0
Korea,2017,692521.496,2015.0
Korea,2016,669766.893,2015.0
Korea,2006,782354.574,2015.0
Korea,2005,750120.31,2015.0
Korea,2004,604200.549,2015.0
Korea,2003,596158.107,2015.0
Korea,2015,606635.892,2015.0
Korea,2001,573932.423,
Korea,2018,1691220.641,
Korea,2017,1546832.347,
Korea,2016,1452055.257,
Korea,2015,1304024.239,
Korea,2014,1261800.335,
Korea,2013,1271653.631,
Korea,2012,1290720.333,
Korea,2011,1227730.902,
Korea,2010,1432146.474,
Korea,2009,1271748.983,
Korea,2016,0.083,
Korea,2015,0.079,
Korea,2014,0.081,
Korea,2013,0.085,
Korea,2012,0.09,
Korea,2011,0.088,
Korea,2010,0.108,
Korea,2009,0.106,
Korea,2006,782354.574,2015.0
Korea,2018,752414.278,2015.0
Korea,2001,679715.293,2015.0
Korea,2017,692521.496,2015.0
Korea,2016,669766.893,2015.0
Korea,2015,606635.892,2015.0
Korea,2014,645182.722,2015.0
Korea,2013,652315.561,2015.0
Korea,2012,687391.654,2015.0
Korea,2011,680206.134,2015.0
Korea,2010,815041.094,2015.0
Korea,2009,794934.198,2015.0
Korea,2005,750120.31,2015.0
Korea,2004,604200.549,2015.0
Korea,2003,596158.107,2015.0
Korea,2002,591333.465,2015.0
Korea,2008,810091.711,2015.0
Korea,2007,0.063,
Korea,2006,0.064,
Korea,2005,0.064,
Korea,2004,0.053,
Korea,2003,0.054,
Korea,2002,0.056,
Korea,2001,0.069,
Korea,2018,0.042,
Korea,2017,0.039,
Korea,2016,0.039,
Korea,2015,0.037,
Korea,2014,0.041,
Korea,2013,0.043,
Korea,2012,0.046,
Korea,2011,0.047,
Korea,2010,0.057,
Korea,2009,0.059,
Korea,2014,0.215,
Korea,2013,0.232,
Korea,2012,0.232,
Korea,2011,0.218,
Korea,2010,0.267,
Korea,2009,0.253,
Korea,2008,0.284,
Korea,2003,0.212,
Korea,2002,0.209,
Korea,2001,0.198,
Korea,2018,0.279,
Korea,2017,0.239,
Korea,2007,0.287,
Korea,2006,0.242,
Korea,2005,0.216,
Korea,2004,0.207,
Korea,2016,0.214,
Korea,2007,0.188,
Korea,2006,0.146,
Korea,2005,0.126,
Korea,2004,0.133,
Korea,2003,0.138,
Korea,2002,0.135,
Korea,2001,0.117,
Korea,2018,0.19,
Korea,2017,0.154,
Korea,2016,0.131,
Korea,2015,0.152,
Korea,2014,0.135,
Korea,2013,0.147,
Korea,2012,0.142,
Korea,2011,0.129,
Korea,2010,0.158,
Korea,2018,31.939,
Korea,2017,35.313,
Korea,2016,38.953,
Korea,2015,34.082,
Korea,2014,37.473,
Korea,2013,36.587,
Korea,2012,38.65,
Korea,2011,40.597,
Korea,2010,40.599,
Korea,2009,41.732,
Korea,2008,37.814,
Korea,2007,34.716,
Korea,2006,39.482,
Korea,2005,41.687,
Korea,2004,35.514,
Korea,2003,34.753,
Korea,2002,35.628,
Korea,2001,829355.0,
Korea,2018,3603904.0,
Korea,2017,2833518.0,
Korea,2016,2275628.0,
Korea,2015,2522088.0,
Korea,2014,2105433.0,
Korea,2013,2204025.0,
Korea,2012,2048759.0,
Korea,2011,1796424.0,
Korea,2010,2095353.0,
Korea,2009,1775660.0,
Korea,2001,1403287.423,
Korea,2018,5295124.641,
Korea,2017,4380350.347,
Korea,2016,3727683.257,
Korea,2015,3826112.239,
Korea,2014,3367233.335,
Korea,2013,3475678.631,
Korea,2012,3339479.333,
Korea,2011,3024154.902,
Korea,2010,3527499.474,
Korea,2009,3047408.983,
Korea,2007,1296101.194,2015.0
Korea,2006,1167271.25,2015.0
Korea,2005,1061323.83,2015.0
Korea,2004,843597.726,2015.0
Korea,2003,805611.743,2015.0
Korea,2002,793784.927,2015.0
Korea,2001,803574.753,2015.0
Korea,2018,1615124.194,2015.0
Korea,2017,1498910.731,2015.0
Korea,2016,1434551.136,2015.0
Korea,2015,1304024.239,2015.0
Korea,2014,1274063.965,2015.0
Korea,2013,1297945.98,2015.0
Korea,2012,1331000.027,2015.0
Korea,2011,1290958.472,2015.0
Korea,2010,1559556.076,2015.0
Korea,2009,1414893.552,2015.0
Korea,2001,485469.017,
Korea,2018,787864.216,
Korea,2017,714662.073,
Korea,2016,677939.261,
Korea,2015,606635.892,
Korea,2014,638972.451,
Korea,2013,639101.677,
Korea,2012,666589.306,
Korea,2011,646891.521,
Korea,2010,748455.439,
Korea,2009,714510.824,
Korea,2007,0.1,
Korea,2006,0.096,
Korea,2005,0.09,
Korea,2004,0.074,
Korea,2003,0.074,
Korea,2002,0.075,
Korea,2001,0.081,
Korea,2018,0.089,
Korea,2017,0.084,
Korea,2012,3443694.943,2015.0
Korea,2011,3179897.472,2015.0
Korea,2010,3841320.241,2015.0
Korea,2009,3390416.958,2015.0
Korea,2007,65.284,
Korea,2006,60.518,
Korea,2005,58.313,
Korea,2004,64.486,
Korea,2003,65.247,
Korea,2002,64.372,
Korea,2001,59.101,
Korea,2018,68.061,
Korea,2017,64.687,
Korea,2016,61.047,
Korea,2015,65.918,
Korea,2014,62.527,
Korea,2013,63.413,
Korea,2012,61.35,
Korea,2011,59.403,
Korea,2010,59.401,
Korea,2009,58.268,
Korea,2010,2281764.165,2015.0
Korea,2018,3441746.394,2015.0
Korea,2017,2745734.24,2015.0
Korea,2016,2248195.94,2015.0
Korea,2015,2522088.0,2015.0
Korea,2014,2125896.025,2015.0
Korea,2013,2249594.794,2015.0
Korea,2012,2112694.916,2015.0
Korea,2011,1888939.0,2015.0
Korea,2005,1484614.541,2015.0
Korea,2004,1531784.245,2015.0
Korea,2003,1512468.193,2015.0
Korea,2002,1434209.074,2015.0
Korea,2001,1161197.23,2015.0
Korea,2009,1975523.407,2015.0
Korea,2008,2322147.908,2015.0
Korea,2007,2437332.115,2015.0
Korea,2018,100.0,
Korea,2017,100.0,
Korea,2016,100.0,
Korea,2015,100.0,
Korea,2014,100.0,
Korea,2013,100.0,
Korea,2012,100.0,
Korea,2011,100.0,
Korea,2010,100.0,
Korea,2009,100.0,
Korea,2008,100.0,
Korea,2007,100.0,
Korea,2006,100.0,
Korea,2005,100.0,
Korea,2004,100.0,
Korea,2003,100.0,
Korea,2002,100.0,
Korea,2001,100.0,
Korea,2007,100.0,
Korea,2006,100.0,
Korea,2005,100.0,
Korea,2004,100.0,
Korea,2003,100.0,
Korea,2002,100.0,
Korea,2001,100.0,
Korea,2018,100.0,
Korea,2017,100.0,
Korea,2016,100.0,
Korea,2015,100.0,
Korea,2014,100.0,
Korea,2013,100.0,
Korea,2012,100.0,
Korea,2011,100.0,
Korea,2010,100.0,
Korea,2009,100.0,
Slovak Republic,2013,32.032,2015.0
Portugal,2016,18.492,2015.0
Costa Rica,2017,0.004,
Spain,2007,3.638,
Finland,2012,1.974,
Sweden,2013,0.017,
Czechia,2008,0.844,2015.0
Latvia,2017,100.0,
Sweden,2007,100.0,
Luxembourg,2006,2.061,2015.0
Slovenia,2003,4.923,2015.0
Lithuania,2004,7.758,2015.0
Latvia,2004,0.022,
Türkiye,2011,0.23,
Chile,2013,62913.348,2015.0
Portugal,2016,332.303,2015.0
Latvia,2017,2.33,
Finland,2007,34.556,2015.0
Portugal,2016,174.334,2015.0
Sweden,2007,5.556,
Sweden,2007,0.002,
Portugal,2016,11.02,
Iceland,2007,0.003,
Latvia,2017,0.02,
Lithuania,2004,0.951,
Iceland,2008,70.351,
Luxembourg,2004,112.282,2015.0
Latvia,2011,113.202,2015.0
Slovak Republic,2012,240.855,
Chile,2013,789.064,
Chile,2013,2122.757,
Chile,2013,138214.693,
Chile,2013,37.396,
Chile,2013,0.003,
Slovak Republic,2007,21.828,2015.0
Chile,2013,211.203,
Malta,2017,16.119,
Malta,2017,1.461,2015.0
Portugal,2016,0.18,
Costa Rica,2017,2426.563,
Sweden,2006,0.003,
Portugal,2017,1.299,
Portugal,2017,0.002,2015.0
Sweden,2007,140.623,2015.0
Costa Rica,2018,0.001,
Finland,2007,47.851,
Portugal,2016,0.188,
Greece,2017,222.3,
Costa Rica,2018,47022.612,2015.0
Israel,2015,51.476,
Korea,2007,3733433.308,2015.0
Korea,2006,2956453.32,2015.0
Korea,2005,2545938.371,2015.0
Korea,2004,2375381.97,2015.0
Korea,2003,2318079.935,2015.0
Korea,2002,2227994.001,2015.0
Korea,2001,1964771.983,2015.0
Korea,2018,5056870.588,2015.0
Korea,2017,4244644.972,2015.0
Korea,2016,3682747.077,2015.0
Korea,2015,3826112.239,2015.0
Korea,2014,3399959.99,2015.0
Korea,2013,3547540.775,2015.0
Latvia,2017,41.492,2015.0
Israel,2009,2370.109,2015.0
Costa Rica,2017,30160.756,
Lithuania,2004,100.0,
Canada,2007,164.02,2015.0
Czechia,2006,668.369,2015.0
Sweden,2012,635.793,2015.0
Lithuania,2004,0.057,
Sweden,2007,848.309,2015.0
Iceland,2002,100.0,
Spain,2010,17.587,2015.0
Sweden,2007,7604.0,
Spain,2007,100.0,
Slovenia,2003,0.525,
Lithuania,2002,0.243,
Greece,2010,296.073,2015.0
Malta,2018,10.268,
Chile,2013,1667.223,
Chile,2013,148.488,2015.0
Chile,2013,44.118,
Chile,2013,218225.033,2015.0
Costa Rica,2017,5.514,
Sweden,2010,140.101,2015.0
Portugal,2018,34.123,
Mexico,2017,0.001,
Sweden,2007,0.004,
Portugal,2016,392.545,
Greece,2018,26.033,2015.0
Israel,2015,1180.0,2015.0
Portugal,2017,0.088,
United Kingdom,2007,909.0,
Sweden,2011,9.615,
Latvia,2017,0.16,
Australia,2015,1168.93,
Slovak Republic,2013,0.043,
Luxembourg,2009,27.49,
Australia,2016,298.0,
Slovak Republic,2005,5.123,
Czechia,2014,378.552,
Luxembourg,2004,100.0,
France,2004,100.0,
Spain,2007,0.002,
Finland,2007,0.04,
Canada,2010,1423.984,
Luxembourg,2004,0.315,
Australia,2016,7316.114,2015.0
Greece,2002,0.484,
Malta,2018,8.266,2015.0
Chile,2013,0.259,
Chile,2013,100.0,
Malta,2017,100.0,
Malta,2017,0.388,2015.0
Costa Rica,2015,87.485,2015.0
Portugal,2016,0.051,
Mexico,2013,600.008,2015.0
Ireland,2017,0.04,
Sweden,2014,156.496,2015.0
Finland,2003,14.399,
Sweden,2007,490.0,
Portugal,2016,749.853,2015.0
Ireland,2017,57.184,
Canada,2007,35.476,
Latvia,2017,0.178,
Costa Rica,2017,2366.241,
Portugal,2016,91.101,
Australia,2015,100.0,
Israel,2011,691.0,
Latvia,2017,17.484,
Canada,2016,0.048,
Sweden,2005,29.938,
Greece,2017,12.397,2015.0
Lithuania,2004,0.529,2015.0
Spain,2007,100.0,
Spain,2007,0.031,
Czechia,2007,100.0,
Portugal,2018,0.063,
Portugal,2016,109.984,
Australia,2016,0.011,
Lithuania,2004,2.784,2015.0
Spain,2017,100.0,
Iceland,2009,100.0,
Israel,2015,2575.0,
Iceland,2011,2448.565,2015.0
France,2004,5263.2,
Cyprus,2018,100.0,
Malta,2017,0.024,
Chile,2013,40.14,
Portugal,2016,72.305,
Portugal,2016,6.089,
Portugal,2016,65.052,
Costa Rica,2013,2232.958,
Israel,2016,43.338,
Ireland,2017,0.227,
Sweden,2018,6.553,2015.0
Sweden,2013,896.0,
Mexico,2016,10500.806,
Denmark,2015,0.343,
Luxembourg,2002,0.261,
Canada,2007,0.009,
Czechia,2009,0.008,
Slovenia,2011,2.815,
Sweden,2008,100.0,
Lithuania,2004,0.029,
Portugal,2018,414.04,
Luxembourg,2004,100.0,
Greece,2017,235.564,2015.0
Finland,2007,100.0,
Australia,2016,0.42,
Slovenia,2004,130.455,2015.0
Costa Rica,2018,87143.291,
Chile,2013,0.836,
Chile,2013,24.671,
Chile,2013,88.699,2015.0
Slovak Republic,2007,100.0,
Chile,2013,0.228,
Sweden,2006,122.0,
Latvia,2017,2.754,
Portugal,2018,55.322,2015.0
Sweden,2011,33.333,
Sweden,2007,10.289,2015.0
Finland,2007,3.2,
Canada,2007,3909.358,2015.0
Canada,2007,0.006,
Portugal,2017,41.386,
Portugal,2017,148.446,
Finland,2007,73.911,
Sweden,2007,9.64,
Portugal,2017,66.924,
Costa Rica,2018,1570.637,
Sweden,2007,4037.0,
Finland,2007,56.923,
Canada,2007,100.0,
Lithuania,2004,20.829,
Iceland,2007,154.124,
Australia,2016,100.0,
Israel,2012,12.306,2015.0
Luxembourg,2004,0.006,
Lithuania,2004,1.417,2015.0
Spain,2013,100.0,
France,2004,0.103,
Iceland,2002,78.98,2015.0
Latvia,2018,104.549,
Greece,2016,100.0,
Malta,2017,100.0,
Malta,2018,8.13,2015.0
Latvia,2018,6.656,
Chile,2013,0.001,
Chile,2013,62.604,
Chile,2013,855.749,2015.0
Sweden,2010,0.003,
Latvia,2018,100.0,
Chile,2013,1815.157,
Chile,2013,351823.327,2015.0
Costa Rica,2017,2323.838,2015.0
Finland,2002,0.041,2015.0
Costa Rica,2017,2523.363,2015.0
Mexico,2017,121.419,
Portugal,2016,0.024,
Sweden,2008,121.0,
Costa Rica,2017,14.62,
Sweden,2007,64.658,
Finland,2007,20.329,
Sweden,2016,775.773,2015.0
Costa Rica,2017,0.062,
Ireland,2018,407.237,2015.0
Luxembourg,2005,0.001,
Slovenia,2004,7.456,2015.0
Lithuania,2004,100.0,
Costa Rica,2017,100.0,
Portugal,2016,0.286,2015.0
Israel,2015,976.0,2015.0
Portugal,2017,0.329,
Sweden,2011,1550.113,2015.0
Portugal,2016,42.558,
Australia,2015,0.002,
Lithuania,2005,15.71,
Costa Rica,2017,29945.168,
Malta,2017,0.397,
Malta,2018,100.0,
Chile,2013,1.118,
Latvia,2017,0.001,
Slovak Republic,2007,7.02,
Latvia,2018,81.904,
Israel,2012,91.667,
Sweden,2007,70.238,
Sweden,2016,727.472,2015.0
Chile,2013,45.078,2015.0
Chile,2013,100.0,
Chile,2013,313281.553,
Latvia,2017,0.371,2015.0
Sweden,2007,647.093,2015.0
Finland,2008,0.23,2015.0
Finland,2007,10.196,
Costa Rica,2017,2634.908,
United Kingdom,2007,0.033,
Ireland,2017,119.603,
Israel,2014,4.992,2015.0
Denmark,2018,6344.369,
Canada,2007,91.049,
Israel,2009,39.017,
Sweden,2007,693.967,2015.0
Canada,2007,0.012,
Ireland,2017,387.282,
Finland,2007,0.212,
Canada,2007,6240.979,
Spain,2007,56.304,2015.0
Lithuania,2004,0.114,
Luxembourg,2004,100.0,
Portugal,2016,0.289,
Lithuania,2004,100.0,
Denmark,2016,12603.093,
Malta,2017,0.279,2015.0
Chile,2013,2383.911,2015.0
Chile,2013,17.372,2015.0
Chile,2013,94.66,
Chile,2013,2523.212,
Chile,2013,0.001,
Chile,2013,100.0,
Chile,2013,237.186,2015.0
Portugal,2016,4.185,2015.0
Costa Rica,2012,0.025,
Sweden,2017,32.762,2015.0
Portugal,2017,0.002,
Sweden,2002,97.0,
Finland,2007,39.521,
Denmark,2018,785.579,
Canada,2007,52.915,
Israel,2014,51.227,
Finland,2007,4.269,
Mexico,2007,6440.267,2015.0
Portugal,2016,18.065,
Sweden,2001,1.534,
Latvia,2017,0.056,
Israel,2015,435.0,
Canada,2007,64.524,
Australia,2015,0.07,
Sweden,2007,221.0,
Iceland,2007,250.643,2015.0
Costa Rica,2011,262.544,2015.0
Spain,2008,3.059,2015.0
Costa Rica,2017,0.024,
Portugal,2016,586.435,
Finland,2012,62.106,2015.0
Finland,2002,401.955,2015.0
United States,2011,114678.471,2015.0
Slovak Republic,2007,0.368,
Hungary,2007,59532.488,2015.0
Finland,2011,642.21,
Malta,2018,0.046,
Chile,2013,100.0,
Chile,2013,0.101,
Chile,2013,2833.633,2015.0
Slovak Republic,2007,0.713,2015.0
Chile,2013,100.0,
Chile,2013,53029.579,
Latvia,2018,6.656,
Chile,2013,300.115,2015.0
Finland,2007,9.791,2015.0
Sweden,2008,7.436,
Finland,2018,1.853,
Portugal,2018,0.047,
Israel,2015,541.0,
Latvia,2017,38.975,
Costa Rica,2017,62.387,
Sweden,2009,32.0,
Portugal,2016,0.061,
Portugal,2016,0.015,
Costa Rica,2017,0.011,
United States,2007,53457.884,2015.0
Sweden,2001,0.142,
Mexico,2007,9286.08,2015.0
Luxembourg,2004,40.48,2015.0
Australia,2016,0.005,
Costa Rica,2016,117.394,
Lithuania,2004,100.0,
Latvia,2017,0.095,
France,2005,0.322,
Slovenia,2002,110.51,
Iceland,2006,0.19,
Chile,2013,46.634,
Chile,2013,468.484,
Chile,2013,0.001,
Chile,2013,16.74,
Chile,2013,174256.68,
Sweden,2006,93.429,2015.0
Sweden,2007,21.833,
Sweden,2007,733.0,
Sweden,2010,2502.423,2015.0
Sweden,2014,18.665,
Finland,2007,32.88,
United Kingdom,2003,0.106,
Finland,2012,0.093,
Canada,2007,3431.326,
Israel,2012,1.026,2015.0
Ireland,2017,32.713,
Slovenia,2011,0.008,
Lithuania,2004,2.532,2015.0
Lithuania,2004,100.0,
Spain,2008,100.0,
Israel,2009,100.0,
Czechia,2017,90.752,2015.0
Lithuania,2004,1.868,
Czechia,2015,100.0,
Sweden,2007,8693.455,2015.0
Canada,2007,0.448,
France,2005,100.0,
Finland,2009,0.386,
Czechia,2007,0.204,
Chile,2013,15.469,
Chile,2013,4723.396,2015.0
Chile,2013,36.626,
Korea,2008,3734207.979,2015.0
Korea,2008,62.186,
Korea,2006,1789182.07,2015.0
Korea,2008,100.0,
Korea,2001,40.899,
Korea,2008,2037857.0,
